date,tvl,price
2025-01-07,22114899466.0,306.87
2025-01-08,20269799754.0,293.45
2025-01-09,20108906477.0,281.05
2025-01-10,19736496559.0,285.81
2025-01-11,20312030218.0,287.18
2025-01-12,20534545556.0,287.85
2025-01-13,20688516697.0,290.25
2025-01-14,20301546518.0,295.45
2025-01-15,20896596295.0,319.9
2025-01-16,21912249440.0,310.97
2025-01-17,21303340318.0,335.1
2025-01-18,22165200056.0,315.5
2025-01-19,21512079239.0,309.16
2025-01-20,21063010421.0,337.41
2025-01-21,21379948176.0,370.2
2025-01-22,21688679839.0,346.56
2025-01-23,21421586758.0,337.36
2025-01-24,21649367668.0,335.0
2025-01-25,21871609655.0,326.08
2025-01-26,22009312414.0,316.48
2025-01-27,21792060302.0,305.08
2025-01-28,20971974263.0,284.33
2025-01-29,20990835522.0,290.96
2025-01-30,21279668618.0,315.33
2025-01-31,21918331527.0,332.57
2025-02-01,22108741525.0,296.12
2025-02-02,21252624750.0,258.5
2025-02-03,19685342165.0,276.57
2025-02-04,20409749443.0,272.13
2025-02-05,19771961571.0,259.29
2025-02-06,19721375710.0,241.62
2025-02-07,19609131065.0,237.98
2025-02-08,19373464701.0,238.67
2025-02-09,19524298247.0,241.19
2025-02-10,19403178921.0,252.45
2025-02-11,19773070270.0,243.75
2025-02-12,19304263963.0,252.74
2025-02-13,19874643476.0,256.4
2025-02-14,19756259642.0,262.65
2025-02-15,20011258409.0,253.25
2025-02-16,19875781928.0,254.03
2025-02-17,19603080905.0,264.36
2025-02-18,20009016959.0,249.67
2025-02-19,19635282769.0,252.86
2025-02-20,19949291685.0,261.13
2025-02-21,20209497385.0,242.28
2025-02-22,19701522856.0,247.11
2025-02-23,19724641663.0,247.6
2025-02-24,20549153206.0,210.84
2025-02-25,19295633010.0,205.14
2025-02-26,19176001542.0,202.66
2025-02-27,18096041243.0,203.65
2025-02-28,18154244704.0,192.49
2025-03-01,18112530520.0,194.98
2025-03-02,18211125791.0,223.64
2025-03-03,20000944985.0,180.61
2025-03-04,18079760942.0,206.65
2025-03-05,18213529053.0,220.71
2025-03-06,18797388021.0,208.5
2025-03-07,18150534266.0,196.59
2025-03-08,18140654617.0,195.7
2025-03-09,18273451821.0,178.27
2025-03-10,17228419976.0,179.98
2025-03-11,16577754763.0,181.98
2025-03-12,17045972668.0,174.97
2025-03-13,17173034706.0,162.87
2025-03-14,16969163702.0,173.02
2025-03-15,17550596790.0,172.88
2025-03-16,17726351492.0,164.87
2025-03-17,17545451876.0,174.81
2025-03-18,17694665459.0,170.02
2025-03-19,17714439001.0,182.32
2025-03-20,17761017278.0,178.79
2025-03-21,17378691787.0,178.23
2025-03-22,17572425996.0,179.76
2025-03-23,17863091309.0,185.06
2025-03-24,18396332034.0,190.82
2025-03-25,19038316001.0,186.75
2025-03-26,19285847630.0,177.39
2025-03-27,18848256149.0,184.74
2025-03-28,19026534195.0,175.81
2025-03-29,18239007916.0,168.11
2025-03-30,17736343560.0,163.63
2025-03-31,16765305453.0,159.82
2025-04-01,17184789133.0,166.03
2025-04-02,17809023469.0,150.1
2025-04-03,17166657183.0,151.0
2025-04-04,17452014585.0,151.94
2025-04-05,17571664208.0,152.64
2025-04-06,17661845725.0,129.07
2025-04-07,16388323559.0,131.96
2025-04-08,16671928543.0,125.45
2025-04-09,16356417259.0,143.17
2025-04-10,17759283223.0,132.09
2025-04-11,16968402976.0,136.44
2025-04-12,17381040276.0,148.07
2025-04-13,17565723984.0,139.1
2025-04-14,17637376749.0,137.48
2025-04-15,17902368169.0,134.25
2025-04-16,17823115935.0,134.15
2025-04-17,17945015733.0,138.9
2025-04-18,17934112872.0,138.39
2025-04-19,17881431276.0,142.04
2025-04-20,18103028833.0,140.99
2025-04-21,17904909457.0,142.87
2025-04-22,17260832122.0,158.17
2025-04-23,18860523060.0,168.14
2025-04-24,19415743156.0,167.84
2025-04-25,19556473345.0,166.53
2025-04-26,19949623976.0,172.92
2025-04-27,19749515069.0,166.62
2025-04-28,19849753472.0,166.24
2025-04-29,19863643510.0,165.74
2025-04-30,19718184185.0,164.29
2025-05-01,19707810895.0,172.99
2025-05-02,20308654568.0,174.57
2025-05-03,20664079932.0,178.06
2025-05-04,20553155634.0,171.16
2025-05-05,20331937926.0,176.88
2025-05-06,20186728478.0,177.75
2025-05-07,20412619354.0,172.07
2025-05-08,19469722290.0,206.2
2025-05-09,22194389494.0,211.09
2025-05-10,23414836194.0,228.36
2025-05-11,24869976546.0,221.02
2025-05-12,24440142095.0,221.85
2025-05-13,24007712953.0,236.39
2025-05-14,25221579321.0,229.61
2025-05-15,23927492088.0,223.33
2025-05-16,23357854767.0,231.04
2025-05-17,23633028432.0,222.22
2025-05-18,23412732893.0,232.05
2025-05-19,23964618348.0,247.68
2025-05-20,24177271183.0,259.23
2025-05-21,24371482528.0,247.6
2025-05-22,24690813396.0,256.97
2025-05-23,25563167066.0,256.25
2025-05-24,24664415177.0,261.76
2025-05-25,24699278538.0,269.16
2025-05-26,24809307193.0,267.23
2025-05-27,25010911045.0,271.5
2025-05-28,25425673195.0,265.0
2025-05-29,25342785179.0,250.03
2025-05-30,24891124972.0,250.91
2025-05-31,24297057070.0,246.86
2025-06-01,24456673565.0,246.02
2025-06-02,24732088740.0,257.74
2025-06-03,25143342694.0,266.38
2025-06-04,25142997094.0,264.16
2025-06-05,25198721867.0,241.82
2025-06-06,23919790711.0,250.93
2025-06-07,24517070630.0,257.37
2025-06-08,24916618287.0,253.89
2025-06-09,24839514910.0,283.13
2025-06-10,25482160652.0,308.37
2025-06-11,26443234131.0,303.84
2025-06-12,26277679523.0,293.89
2025-06-13,25247853710.0,291.05
2025-06-14,25094925529.0,275.21
2025-06-15,24865223580.0,274.94
2025-06-16,24902018294.0,275.07
2025-06-17,26187332808.0,266.59
2025-06-18,25558798934.0,259.03
2025-06-19,25585868087.0,255.58
2025-06-20,25523865842.0,247.32
2025-06-21,24557387206.0,234.68
2025-06-22,23766792940.0,227.87
2025-06-23,22794325464.0,257.17
2025-06-24,24428813994.0,264.02
2025-06-25,24763903710.0,255.93
2025-06-26,24965731433.0,250.44
2025-06-27,24438012048.0,259.28
2025-06-28,24714201563.0,259.9
2025-06-29,24893654064.0,278.56
2025-06-30,25439482806.0,274.51
2025-07-01,24999167410.0,259.97
2025-07-02,24449917745.0,275.95
2025-07-03,25646239187.0,279.29
2025-07-04,26111360208.0,265.96
2025-07-05,25532719150.0,273.45
2025-07-06,25846054592.0,287.39
2025-07-07,26237645487.0,283.21
2025-07-08,25980408874.0,293.03
2025-07-09,26491627547.0,301.61
2025-07-10,27723164737.0,308.76
2025-07-11,28723030316.0,297.29
2025-07-12,28752272537.0,302.08
2025-07-13,28771281878.0,305.62
2025-07-14,29274808058.0,315.13
2025-07-15,29652031262.0,327.49
2025-07-16,30277202540.0,323.14
2025-07-17,30296252224.0,321.63
2025-07-18,30872662362.0,324.36
2025-07-19,31695417705.0,319.18
2025-07-20,32164985059.0,324.35
2025-07-21,33448022744.0,322.02
2025-07-22,33359268370.0,310.6
2025-07-23,33264342023.0,290.35
2025-07-24,32838906193.0,286.09
2025-07-25,32802454670.0,294.26
2025-07-26,33367171257.0,294.81
2025-07-27,33580094829.0,304.96
2025-07-28,35020961264.0,289.0
2025-07-29,34062046635.0,282.28
2025-07-30,34049405087.0,274.56
2025-07-31,34288229860.0,261.06
2025-08-01,33904601652.0,255.47
2025-08-02,32358866686.0,249.5
2025-08-03,31923378573.0,260.13
2025-08-04,32814012902.0,267.82
2025-08-05,34389087281.0,255.36
2025-08-06,34415615554.0,263.37
2025-08-07,34939817874.0,285.05
2025-08-08,36984734708.0,290.82
2025-08-09,37274228302.0,307.69
2025-08-10,38523241620.0,306.09
2025-08-11,38662050352.0,293.24
2025-08-12,38516836710.0,322.24
2025-08-13,40176575046.0,332.11
2025-08-14,40197752985.0,312.61
2025-08-15,38916799306.0,299.98
2025-08-16,37745467830.0,295.63
2025-08-17,37598048673.0,303.15
2025-08-18,37610688192.0,288.61
2025-08-19,37046226960.0,277.28
2025-08-20,35608903629.0,299.25
2025-08-21,36986949134.0,300.02
2025-08-22,36767429609.0,345.4
2025-08-23,39953053183.0,357.78
2025-08-24,41117713309.0,348.79
2025-08-25,39859550205.0,318.65
2025-08-26,38652484269.0,335.87
2025-08-27,39799438653.0,320.55
2025-08-28,39559156360.0,317.53
2025-08-29,40022964453.0,319.05
2025-08-30,39432128991.0,319.4
2025-08-31,39295703771.0,315.77
2025-09-01,39157986855.0,304.89
2025-09-02,38893192798.0,315.56
2025-09-03,38587720281.0,327.87
2025-09-04,40221949835.0,306.53
2025-09-05,39107011792.0,302.11
2025-09-06,39445018736.0,298.35
2025-09-07,39155481965.0,301.41
2025-09-08,40154049876.0,302.93
2025-09-09,39913161694.0,297.94
2025-09-10,39666140275.0,300.06
2025-09-11,40316978273.0,309.5
2025-09-12,40891210941.0,321.49
2025-09-13,42530197421.0,314.92
2025-09-14,42417516813.0,306.24
2025-09-15,42067090143.0,299.5
2025-09-16,41693929907.0,298.72
2025-09-17,40967612077.0,306.04
2025-09-18,41824076482.0,309.14
2025-09-19,42724866644.0,298.7
2025-09-20,41886653651.0,296.89
2025-09-21,43075562689.0,293.96
2025-09-22,42456536013.0,270.23
2025-09-23,40569088397.0,274.54
2025-09-24,39937619678.0,278.17
2025-09-25,40074866170.0,260.16
2025-09-26,39747808771.0,270.82
2025-09-27,40694296328.0,266.37
2025-09-28,41603130225.0,275.07
2025-09-29,43035446652.0,276.93
2025-09-30,43631921661.0,274.26
2025-10-01,43331904794.0,286.69
2025-10-02,44552272110.0,288.87
2025-10-03,44993480367.0,290.48
2025-10-04,44975693624.0,283.12
2025-10-05,44694173763.0,285.66
2025-10-06,44580316210.0,297.25
2025-10-07,45760946963.0,276.17
2025-10-08,44864818501.0,285.57
2025-10-09,45349497908.0,273.61
2025-10-10,43383518933.0,223.68
2025-10-11,37528624759.0,234.21
2025-10-12,38902684354.0,250.87
2025-10-13,41424152359.0,261.22
2025-10-14,42111472060.0,255.27
2025-10-15,41212301030.0,242.23
2025-10-16,40268129794.0,223.11
2025-10-17,39652764500.0,206.57
2025-10-18,38845778179.0,214.95
2025-10-19,39246195581.0,222.4
2025-10-20,39290733098.0,228.85
2025-10-21,39860222585.0,218.81
2025-10-22,39852045342.0,219.59
2025-10-22,38402034168.0,219.59
